ID,完成アイテム名,作成方法,完成数,材料ID,材料アイテム名,必要数,触媒ID,触媒,スキル名,失敗,作成開始アイテムID,職制限,備考
12434,プティットのしっぽ麺,0,5～12,6261,素麺,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,ステやスキルレベルに応じて完成数に幅
12434,プティットのしっぽ麺,0,5～12,6262,冷たい出汁,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,ステやスキルレベルに応じて完成数に幅
12435,黒い物体,0,5～12,6249,サベージの肉,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6252,狼の血,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6254,牛カルビ,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6256,氷の破片,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6259,ドロセラの触手,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6260,プティットの尻尾,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6250,料理用鉄串,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6253,冷たい氷,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6257,氷の結晶,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6261,素麺,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6251,黒炭,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6258,トロピカルフルーツ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,507,赤ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,6262,冷たい出汁,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,509,白ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
12435,黒い物体,0,5～12,510,青ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6249,サベージの肉,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6252,狼の血,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6254,牛カルビ,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6256,氷の破片,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6259,ドロセラの触手,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6260,プティットの尻尾,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6250,料理用鉄串,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6253,冷たい氷,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6257,氷の結晶,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6261,素麺,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6251,黒炭,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6258,トロピカルフルーツ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,507,赤ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,6262,冷たい出汁,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,509,白ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13265,黒い塊,0,5～12,510,青ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6249,サベージの肉,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6252,狼の血,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6254,牛カルビ,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6256,氷の破片,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6259,ドロセラの触手,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6260,プティットの尻尾,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6250,料理用鉄串,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6253,冷たい氷,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6257,氷の結晶,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6261,素麺,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6251,黒炭,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6258,トロピカルフルーツ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,507,赤ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,6262,冷たい出汁,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,509,白ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13266,硬くて黒い塊,0,5～12,510,青ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6249,サベージの肉,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6252,狼の血,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6254,牛カルビ,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6256,氷の破片,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6259,ドロセラの触手,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6260,プティットの尻尾,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6250,料理用鉄串,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6253,冷たい氷,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6257,氷の結晶,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6261,素麺,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6251,黒炭,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6258,トロピカルフルーツ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,507,赤ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,6262,冷たい出汁,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,509,白ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13267,とても硬い塊,0,5～12,510,青ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6249,サベージの肉,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6252,狼の血,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6254,牛カルビ,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6256,氷の破片,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6259,ドロセラの触手,3,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6260,プティットの尻尾,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6250,料理用鉄串,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6253,冷たい氷,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6257,氷の結晶,2,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6255,大きい鍋,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6261,素麺,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6251,黒炭,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6258,トロピカルフルーツ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,507,赤ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,6262,冷たい出汁,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,509,白ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
13268,不思議な粉,0,5～12,510,青ハーブ,1,11022,ミックスクッキング料理本,gn_mix_cooking,1,,ジェネティック,失敗時の合成物
6128,解毒剤,0,2～9,7134,乳鉢,1,,,gc_createnewpoison,1,,ギロチンクロス,"Lv5で作成可能,スキルレベルに応じて完成数に幅"
6128,解毒剤,0,2～9,7931,毒製造キット,1,,,gc_createnewpoison,1,,ギロチンクロス,"Lv5で作成可能,スキルレベルに応じて完成数に幅"
6128,解毒剤,0,2～9,511,緑ハーブ,1,,,gc_createnewpoison,1,,ギロチンクロス,"Lv5で作成可能,スキルレベルに応じて完成数に幅"
6128,解毒剤,0,2～9,510,青ハーブ,1,,,gc_createnewpoison,1,,ギロチンクロス,"Lv5で作成可能,スキルレベルに応じて完成数に幅"
6128,解毒剤,0,2～9,509,白ハーブ,1,,,gc_createnewpoison,1,,ギロチンクロス,"Lv5で作成可能,スキルレベルに応じて完成数に幅"
12717,パラライズ,0,2～9,7134,乳鉢,1,,,gc_createnewpoison,1,,ギロチンクロス,"Lv1で作成可能,スキルレベルに応じて完成数に幅"
12717,パラライズ,0,2～9,7931,毒製造キット,1,,,gc_createnewpoison,1,,ギロチンクロス,"Lv1で作成可能,スキルレベルに応じて完成数に幅"
12717,パラライズ,0,2～9,7155,ガマ蛙の皮,20,,,gc_createnewpoison,1,,ギロチンクロス,"Lv1で作成可能,スキルレベルに応じて完成数に幅"
