ID,アイテム名,ひらがな名,買い値,重量,SE,HSE,仮:課金アイテム,仮:AS
5123,ウルキャップ [1],うるきゃっぷ [1],20,50,0,0,0,0
27283,漆,うるし,,?,0,0,0,0
2475,ウルズグリーブ [1],うるずぐりーぶ [1],20,90,0,1,0,0
15036,ウルズプレート,うるずぷれーと,20,300,0,1,0,0
2883,ウルズブローチ [1],うるずぶろーち [1],20,20,0,1,0,0
2574,ウルズマント,うるずまんと,20,60,0,1,0,0
12730,ウルズルーンストーン,うるずるーんすとーん,0,10,0,0,0,0
4029,ウルフカード,うるふかーど,20,1,0,0,0,0
2531,ウルフヘジン [1],うるふへじん [1],20,70,0,0,0,0
936,鱗のかけら,うろこのかけら,466,1,0,0,0,0
906,鱗の茎,うろこのくき,68,1,0,0,0,0
4336,ウンゴリアントカード,うんごりあんとかーど,20,1,0,0,0,0
18575,ヴンダーカンマー,ヴんだーかんまー,20,50,0,0,0,0
18505,ウンバラの魂,うんばらのたましい,,20,0,0,0,0
7794,運命のカラス,うんめいのからす,0,0,0,0,0,0
1593,運命の書 [1],うんめいのしょ [1],20,40,0,0,0,0
27365,運命の輪のカード,うんめいのわのかーど,20,1,0,0,0,0
25834,運命の輪のカードの欠片,うんめいのわのかーどのかけら,20,0.1,0,0,0,0
29219,ウーア,うーあ,,?,0,0,0,0
4260,ウータンシューターカード,うーたんしゅーたーかーど,20,1,0,0,0,0
4261,ウータンファイターカード,うーたんふぁいたーかーど,20,1,0,0,0,0
2528,ウールスカーフ [1],うーるすかーふ [1],20,50,0,0,0,0
6541,エイヴァントの研究資料,えいヴぁんとのけんきゅうしりょう,0,0,0,0,0,0
22566,永久霜,えいきゅうそう,10,0,0,0,0,0
28499,栄光の証,えいこうのあかし,,10,0,0,0,0
28526,栄光の証 [1],えいこうのあかし [1],,10,0,0,0,0
28314,栄光の手 [1],えいこうのて [1],,5,0,0,0,0
29254,永劫のニーヴ(水),えいごうのにーヴ(すい),,?,0,0,0,0
29256,永劫のニーヴ(地),えいごうのにーヴ(ち),,?,0,0,0,0
29259,永劫のニーヴ(毒),えいごうのにーヴ(どく),,?,0,0,0,0
29258,永劫のニーヴ(念),えいごうのにーヴ(ねん),,?,0,0,0,0
29253,永劫のニーヴ(火),えいごうのにーヴ(ひ),,?,0,0,0,0
29255,永劫のニーヴ(風),えいごうのにーヴ(ふう),,?,0,0,0,0
29257,永劫のニーヴ(闇),えいごうのにーヴ(やみ),,?,0,0,0,0
28557,栄光のロックリッジバッジ [1],えいこうのろっくりっじばっじ [1],,10,0,0,0,0
28713,栄光を讃えし王剣 [3],えいこうをたたえしおうけん [3],,60,0,0,0,0
29243,詠唱妨害不可,えいしょうぼうがいふか,,?,0,0,0,0
12729,エイシルルーンストーン,えいしるるーんすとーん,0,10,0,0,0,0
13253,鋭刃の手裏剣,えいじんのしゅりけん,40,0.5,0,0,0,0
7833,英雄の遺灰,えいゆうのいはい,1,50,0,0,0,0
19083,英雄のマスク,えいゆうのますく,,20,0,0,0,0
28561,英雄の指輪 [1],えいゆうのゆびわ [1],,10,0,0,0,0
20783,英雄マント [1],えいゆうまんと [1],20,10,0,0,0,0
25082,英雄力の結晶,えいゆうりょくのけっしょう,0,1,0,0,0,0
29135,鋭利1,えいり1,0,0,0,0,0,0
29136,鋭利2,えいり2,0,0,0,0,0,0
29137,鋭利3,えいり3,0,0,0,0,0,0
29138,鋭利4,えいり4,0,0,0,0,0,0
29139,鋭利5,えいり5,,?,0,0,0,0
13084,エイワズナイフ,えいわずないふ,20,20,0,0,0,0
4410,エキオカード,えきおかーど,20,1,0,0,0,0
1233,エキサーサイズ,えきさーさいず,20,70,0,0,0,0
2703,エキスパートリング [1],えきすぱーとりんぐ [1],20,15,0,0,0,0
6147,液体冷却弾,えきたいれいきゃくだん,100,0.3,0,0,0,0
4070,エギラカード,えぎらかーど,20,1,0,0,0,0
1137,エクスキャリバー,えくすきゃりばー,20,120,0,1,0,0
13463,エクスキャリバー [3],えくすきゃりばー [3],,120,0,0,0,0
1169,エクスキューショナー,えくすきゅーしょなー,20,220,1,0,0,0
1179,エクスキューショナー [1],えくすきゅーしょなー [1],20,220,0,0,0,0
1174,エクスキューショナーR,えくすきゅーしょなーR,2,0,0,0,0,0
13505,エクスキューショナーRの箱,えくすきゅーしょなーRのはこ,0,1,0,0,0,0
13679,エクスキューショナーRの箱（24時間）,えくすきゅーしょなーRのはこ（24じかん）,0,1,0,0,0,0
4250,エクスキューショナーカード,えくすきゅーしょなーかーど,20,1,0,0,0,0
15113,エクスシアメイル [1],えくすしあめいる [1],20,50,0,0,0,0
6046,エクストラカラーチケット,えくすとらからーちけっと,0,0,0,0,0,0
14289,エクストラカラーチケットの箱,えくすとらからーちけっとのはこ,0,1,0,0,0,0
2697,エクストリームコア,えくすとりーむこあ,,0,0,0,0,0
12962,エクストリームコアの箱,えくすとりーむこあのはこ,,0,0,0,0,0
19105,エクスプロージョンガム,えくすぷろーじょんがむ,,10,0,0,0,0
4267,エクスプロージョンカード,えくすぷろーじょんかーど,20,1,0,0,0,0
20773,エクセリオンウィング,えくせりおんうぃんぐ,10000,90,0,1,0,0
28941,エクセリオンシールド [1],えくせりおんしーるど [1],20,120,0,0,0,0
15128,エクセリオンスーツ,えくせりおんすーつ,10000,100,0,1,0,0
22103,エクセリオンレッグ,えくせりおんれっぐ,,50,0,0,0,0
18863,エクソシストローブ [1],えくそしすとろーぶ [1],,170,0,0,0,0
28214,エクソダスジョーカーXIII [1],えくそだすじょーかーXIII [1],,60,0,0,0,0
7220,エクトプラズム,えくとぷらずむ,322,1,0,0,0,0
15109,エグリゴリメイル [1],えぐりごりめいる [1],20,50,0,0,0,0
4266,エクリプスカード,えくりぷすかーど,20,1,0,0,0,0
22066,エスプリシューズ [1],えすぷりしゅーず [1],,25,0,0,0,0
2175,エスプリシールド [1],えすぷりしーるど [1],20,130,0,0,0,0
20716,エスプリマント [1],えすぷりまんと [1],20,70,0,0,0,0
2915,エスランの首飾り,えすらんのくびかざり,20,5,0,1,0,0
20797,エスランのシャツ [1],えすらんのしゃつ [1],,15,0,0,0,0
25157,枝付きの落ち葉,えだつきのおちば,242,1,0,0,0,0
27223,エッグリンカード,えっぐりんかーど,20,1,0,0,0,0
1132,エッジ,えっじ,20,70,0,0,0,0
4123,エドガカード,えどがかーど,20,1,0,0,0,0
25242,エナジー<頑強>,えなじー<がんきょう>,20,0,0,0,0,0
29232,エナジー<頑強>,えなじー<がんきょう>,0,?,0,0,0,0
25052,エナジー<守護竜>,えなじー<しゅごりゅう>,20,0,0,0,0,0
29042,エナジー<守護竜>,えなじー<しゅごりゅう>,0,0,0,0,0,0
25053,エナジー<戦乙女>,えなじー<せんおとめ>,20,0,0,0,0,0
29043,エナジー<戦乙女>,えなじー<せんおとめ>,0,0,0,0,0,0
25244,エナジー<致命ノ一撃>,えなじー<ちめいのいちげき>,20,0,0,0,0,0
29234,エナジー<致命ノ一撃>,えなじー<ちめいのいちげき>,0,?,0,0,0,0
25243,エナジー<魔導>,えなじー<ましるべ>,20,0,0,0,0,0
29233,エナジー<魔導>,えなじー<ましるべ>,0,?,0,0,0,0
25241,エナジー<竜狩>,えなじー<りゅうかり>,20,0,0,0,0,0
29231,エナジー<竜狩>,えなじー<りゅうかり>,0,?,0,0,0,0
25054,エナジー<烈風>,えなじー<れっぷう>,20,0,0,0,0,0
29044,エナジー<烈風>,えなじー<れっぷう>,0,0,0,0,0,0
2140,エナジールーンガード [1],えなじーるーんがーど [1],20,0,0,0,0,0
6820,エネルギーの集合体,えねるぎーのしゅうごうたい,20,1,0,0,0,0
6430,絵の欠片,えのかけら,0,0,0,0,0,0
7276,絵ハガキ,えはがき,0,0,0,0,0,0
567,エビ,えび,500,4,0,0,0,0
12086,エビチリグラタン,えびちりぐらたん,20000,80,0,0,0,0
6568,えびニッパ,えびにっぱ,500,1,0,0,0,0
6569,エビの触角,えびのしょっかく,320,1,0,0,0,0
2348,エベシ嵐のうねり,えべしあらしのうねり,136000,220,1,1,0,0
2349,エベシ嵐のうねり [1],えべしあらしのうねり [1],136000,220,0,1,0,0
4563,エミュール=プラメール（MVP）カード,えみゅーる=ぷらめーる（MVP）かーど,20,1,0,0,0,0
4570,エミュール=プラメールカード,えみゅーる=ぷらめーるかーど,20,1,0,0,0,0
721,エメラルド,えめらるど,6000,10,0,0,0,0
28411,エメラルドイヤリング [1],えめらるどいやりんぐ [1],,50,0,0,0,0
28573,エメラルドリング [1],えめらるどりんぐ [1],,30,0,0,0,0
7700,エメリット交換チケット,えめりっとこうかんちけっと,0,0,0,0,0,0
9076,エメリットの卵,えめりっとのたまご,20,0,0,0,0,0
5014,えらヘルム,えらへるむ,20,30,0,0,0,0
4402,エリオットカード,えりおっとかーど,20,1,0,0,0,0
4400,エリザカード,えりざかーど,20,1,0,0,0,0
7500,エリシアの肖像画,えりしあのしょうぞうが,0,0,0,0,0,0
7508,エリシアの指輪,えりしあのゆびわ,0,0,0,0,0,0
4401,エリセルカード,えりせるかーど,20,1,0,0,0,0
31002,エルヴィラカード,えるヴぃらかーど,20,1,0,0,0,0
23044,エルヴィラキャンディ,えるヴぃらきゃんでぃ,20,1,0,0,0,0
25548,エルヴィラキャンディチケット,えるヴぃらきゃんでぃちけっと,,0,0,0,0,0
22140,エルヴィラブーツ [1],えるヴぃらぶーつ [1],,70,0,0,0,0
28436,エルヴィラペンダント [1],えるヴぃらぺんだんと [1],,20,0,0,0,0
1746,エルヴンボウ [1],えるヴんぼう [1],20,150,0,0,0,0
4052,エルダーウィローカード,えるだーうぃろーかーど,20,1,0,0,0,0
4251,エルダーカード,えるだーかーど,20,1,0,0,0,0
18812,エルダークラウン [1],えるだーくらうん [1],20,10,0,0,0,0
18784,エルダーデビルホーン [1],えるだーでびるほーん [1],20,40,0,0,0,0
7939,エルダーの枝,えるだーのえだ,1000,1,0,0,0,0
20831,エルダーの御霊 [1],えるだーのみたま [1],20,40,0,0,0,0
16000,エルデ [2],えるで [2],20,50,0,0,0,0
2844,エルディカスティスの光,えるでぃかすてぃすのひかり,x,0,0,1,0,0
985,エルニウム,えるにうむ,1100,20,0,0,0,0
757,エルニウム原石,えるにうむげんせき,650,20,0,0,0,0
1773,エルフの矢,えるふのや,5,0.1,0,0,0,0
12575,エルフの矢筒,えるふのやづつ,500,25,0,0,0,0
18629,エルンスト・フォン・ヴォルフ11世 [1],えるんすと・ふぉん・ヴぉるふ11せい [1],20,30,0,0,0,0
1913,エレキギター,えれきぎたー,20,180,0,0,0,0
13218,エレクトリックバレット,えれくとりっくばれっと,,0.2,0,0,0,0
22747,エレクトリックバレットケース,えれくとりっくばれっとけーす,,25,0,0,0,0
1820,エレクトリックフィスト [3],えれくとりっくふぃすと,20,65,0,0,0,0
4359,エレメス=ガイル（MVP）カード,えれめす=がいる（MVP）かーど,20,1,0,0,0,0
4360,エレメス=ガイルカード,えれめす=がいるかーど,20,1,0,0,0,0
13414,エレメンタルソード [3],えれめんたるそーど [3],20,120,0,0,0,0
6812,エレメンタルドロップ,えれめんたるどろっぷ,,0,0,0,0,0
14714,エレメンタルドロップの箱,えれめんたるどろっぷのはこ,,0,0,0,0,0
22039,エレメンタルブーツ [1],えれめんたるぶーつ [1],,10,0,0,0,0
4583,エンカントカード,えんかんとかーど,20,1,0,0,0,0
2293,演劇の小道具,えんげきのこどうぐ,20,10,0,0,0,0
5946,演劇用の発条鍵 [1],えんげきようのぜんまいかぎ [1],,30,0,0,0,0
27086,怨恨のAスケルトンカード,えんこんのAすけるとんかーど,20,1,0,0,0,0
27011,怨恨のカーリッツバーグカード,えんこんのかーりっつばーぐかーど,20,1,0,0,0,0
27010,怨恨の白の騎士カード,えんこんのしろのきしかーど,20,1,0,0,0,0
27084,怨恨のソヒーカード,えんこんのそひーかーど,20,1,0,0,0,0
27083,怨恨のボンゴンカード,えんこんのぼんごんかーど,20,1,0,0,0,0
27085,怨恨のムナックカード,えんこんのむなっくかーど,20,1,0,0,0,0
28504,怨嗟の腕輪,えんさのうでわ,0,0,0,0,0,0
2743,エンジェリックリング,えんじぇりっくりんぐ,20,10,0,0,0,0
4054,エンジェリングカード,えんじぇりんぐかーど,20,1,0,0,0,0
15171,エンジェリングスーツ [1],えんじぇりんぐすーつ [1],,40,0,0,0,0
19047,エンジェリングニット帽 [1],えんじぇりんぐにっとぼう [1],,30,0,0,0,0
5153,エンジェリングヘアピン,えんじぇりんぐへあぴん,20,70,0,0,0,0
5334,エンジェリング帽,えんじぇりんぐぼう,0,70,0,0,0,0
18719,エンジェルステアーズ,えんじぇるすてあーず,20,50,0,0,0,0
20826,エンジェルフェザー [1],えんじぇるふぇざー [1],,20,0,0,0,0
13062,エンシェントダガー,えんしぇんとだがー,20,60,0,0,0,0
4473,エンシェントツリーカード,えんしぇんとつりーかーど,20,1,0,0,0,0
4248,エンシェントマミーカード,えんしぇんとまみーかーど,20,1,0,0,0,0
4387,エンシェントミミックカード,えんしぇんとみみっくかーど,20,1,0,0,0,0
4249,エンシェントワームカード,えんしぇんとわーむかーど,20,1,0,0,0,0
5679,エンジニアキャップ [1],えんじにあきゃっぷ [1],20,20,0,0,0,0
15106,エンジニアメイル [1],えんじにあめいる [1],20,50,0,0,0,0
18860,園児の帽子 [1],えんじのぼうし [1],20,10,0,0,0,0
1594,炎神の系譜 [2],えんじんのけいふ [2],20,40,0,1,0,0
28213,エンド・オブ・ホライゾン [3],えんど・おぶ・ほらいぞん [3],20,125,0,0,0,0
4451,エントヴァイエンカード,えんとヴぁいえんかーど,20,1,0,0,0,0
1393,エンドセクション [1],えんどせくしょん [1],,190,0,1,0,0
15107,エントモロジストメイル [1],えんともろじすとめいる [1],20,50,0,0,0,0
6368,エンドレスタワーコイン,えんどれすたわーこいん,20,0,0,0,0,0
738,鉛筆立て,えんぴつたて,400,10,0,0,0,0
7142,エンブリオ,えんぶりお,10,1,0,0,0,0
7419,エンブリオ製造の書,えんぶりおせいぞうのしょ,48000,1,0,0,0,0
714,エンペリウム,えんぺりうむ,2,100,0,0,0,0
989,エンペリウムの金敷,えんぺりうむのかなしき,600000,100,0,0,0,0
1011,エンベルタコン,えんべるたこん,1000,20,0,0,0,0
6214,煙幕粉,えんまくこ,500,0.1,0,0,0,0
20941,炎魔獣の羽 [1],えんまじゅうのはね [1],20,20,0,0,0,0
15054,円鱗の鎧 [1],えんりんのよろい [1],,180,0,1,0,0
15061,エーギルアーマー [1],えーぎるあーまー [1],,260,0,0,0,0
2495,エーギルシューズ [1],えーぎるしゅーず [1],,30,0,0,0,0
18728,エーギルヘルム [1],えーぎるへるむ [1],200000,80,0,0,0,0
20700,エーギルマント [1],えーぎるまんと [1],,30,0,0,0,0
28520,エーギルリング [1],えーぎるりんぐ [1],,50,0,0,0,0
1290,エージェントカタール [1],えーじぇんとかたーる [1],,120,0,1,0,0
5880,エールホイッスル,えーるほいっする,20,10,0,0,0,0
11601,おいしいイワシ,おいしいいわし,20,2,0,0,0,0
12361,美味しいかき氷,おいしいかきごおり,0,5,0,0,0,0
579,おいしい魚,おいしいさかな,250,2,0,0,0,0
12624,おいしいゼリー,おいしいぜりー,0,5,0,0,0,0
12099,おいしい血の炭酸ソーダ,おいしいちのたんさんそーだ,80000,100,0,0,0,0
549,おいしい焼きいも,おいしいやきいも,180,8,0,0,0,0
6216,オイルボトル,おいるぼとる,1000,0.1,0,0,0,0
5768,桜花冠 [1],おうかかん [1],20,80,0,0,0,0
19410,王級ミニメロン [1],おうきゅうみにめろん [1],20,50,0,0,0,0
23954,王級メロン,おうきゅうめろん,,3,0,0,0,0
23955,王級メロンジュース,おうきゅうめろんじゅーす,20,10,0,0,0,0
25742,王級メロンの皮,おうきゅうめろんのかわ,10000,1,0,0,0,0
23936,王級メロンの箱(150個),おうきゅうめろんのはこ(150こ),,450,0,0,0,0
23935,王級メロンの箱(50個),おうきゅうめろんのはこ(50こ),,150,0,0,0,0
23956,王級メロンパフェ,おうきゅうめろんぱふぇ,20,10,0,0,0,0
646,王級メロンパン,おうきゅうめろんぱん,,4,0,0,0,0
6919,王家貢献の証,おうけこうけんのあかし,20,0,0,0,0,0
22901,王家の青い箱,おうけのあおいはこ,10000,20,0,0,0,0
25363,王家の花,おうけのはな,,0,0,0,0,0
25364,王家の花の種,おうけのはなのたね,0,0,0,0,0,0
18117,王家の弓 [1],おうけのゆみ [1],,150,0,1,0,0
969,黄金,おうごん,200000,20,0,0,0,0
4128,黄金蟲カード,おうごんちゅうかーど,20,1,0,0,0,0
7493,黄金の鍵,おうごんのかぎ,0,0,0,0,0,0
988,黄金の金敷,おうごんのかなしき,300000,90,0,0,0,0
614,黄金の金槌,おうごんのかなづち,3000,30,0,0,0,0
7253,黄金の太極旗,おうごんのたいきょくき,0,1,0,0,0,0
6540,黄金の葉,おうごんのは,0,0,0,0,0,0
12078,王室専用高級茶,おうしつせんようこうきゅうちゃ,60000,100,0,0,0,0
7726,王の証,おうのあかし,0,0,0,0,0,0
