モンスタID,モンスタ名,マップID,出現タイプ,出現数,出現時間,出現時間ランダム幅,備考,サブマップソートNo,サブマップ名
1829,ソードガーディアン,4@tower,2.5,5,0,0,,93,93F
1276,レイドリックアーチャー,4@tower,2.5,10,0,0,,94,94F
1638,セシル=ディモン(転生二次職),4@tower,2.5,10,0,0,,94,94F
1830,ボウガーディアン,4@tower,2.5,10,0,0,,94,94F
2226,アルフォシオ=バジル(転生二次職),4@tower,2.5,10,0,0,,94,94F
2227,トレンティーニ(転生二次職),4@tower,2.5,10,0,0,,94,94F
1253,ガーゴイル,4@tower,2.5,?,0,0,,94,94F
1646,セイレン=ウィンザー(転生二次職)(MVP),4@tower,2.5,?,0,0,,95,95F
1647,エレメス=ガイル(転生二次職)(MVP),4@tower,2.5,?,0,0,,95,95F
1648,ハワード=アルトアイゼン(転生二次職)(MVP),4@tower,2.5,?,0,0,,95,95F
1649,マーガレッタ=ソリン(転生二次職)(MVP),4@tower,2.5,?,0,0,,95,95F
1650,セシル=ディモン(転生二次職)(MVP),4@tower,2.5,?,0,0,,95,95F
1651,カトリーヌ=ケイロン(転生二次職)(MVP),4@tower,2.5,?,0,0,,95,95F
1208,彷徨う者,4@tower,2.5,?,0,0,,96,96F
1315,アサルトタートル,4@tower,2.5,?,0,0,,96,96F
1401,カブキ忍者,4@tower,2.5,?,0,0,,96,96F
1635,エレメス=ガイル(転生二次職),4@tower,2.5,?,0,0,,96,96F
2225,ガーティー=ウー(転生二次職),4@tower,2.5,?,0,0,,96,96F
1140,マルドゥーク,4@tower,2.5,?,0,0,,97,97F
1263,ウィンドゴースト,4@tower,2.5,?,0,0,,97,97F
1377,エルダー,4@tower,2.5,?,0,0,,97,97F
1639,カトリーヌ=ケイロン(転生二次職),4@tower,2.5,?,0,0,,97,97F
2223,セリア=アルデ(転生二次職),4@tower,2.5,?,0,0,,97,97F
1202,フェンダーク,4@tower,2.5,?,0,0,,98,98F
1310,ごっついミノタウロス,4@tower,2.5,?,0,0,,98,98F
1507,ブラッディマーダー,4@tower,2.5,?,0,0,,98,98F
1636,ハワード=アルトアイゼン(転生二次職),4@tower,2.5,?,0,0,,98,98F
2222,エミュール=プラメール(転生二次職),4@tower,2.5,?,0,0,,98,98F
1157,ファラオ,4@tower,2.5,1,0,0,,99,99F（以下のモンスタよりランダムで1種類出現）
1871,堕ちた大神官ヒバム,4@tower,2.5,1,0,0,,99,99F（以下のモンスタよりランダムで1種類出現）
1873,ヴェルゼブブ(変身前),4@tower,2.5,1,0,0,,99,99F（以下のモンスタよりランダムで1種類出現）
1874,ヴェルゼブブ(変身後),4@tower,2.5,1,0,0,,99,99F（以下のモンスタよりランダムで1種類出現）
1958,狙撃の茨,5@tower,2.5,9,0,0,,,
1960,魔法の茨,5@tower,2.5,7,0,0,,,
1959,治癒の茨,5@tower,2.5,5,0,0,,,
1961,浄化の茨,5@tower,2.5,4,0,0,,,
1957,エントヴァイエン,5@tower,2.5,1,0,0,,,
1152,オークスケルトン,6@tower,2.5,100,0,0,,,
1263,ウィンドゴースト,6@tower,2.5,60,0,0,,,
1132,カーリッツバーグ,6@tower,2.5,40,0,0,,,
1956,ナハトズィーガー,6@tower,2.5,1,0,0,,,
1605,ダークイリュージョン(取巻き),6@tower,3,,0,0,1956,,
1865,ラギッドゾンビ,abbey01,2,80,5,0,,,
1867,バンシー,abbey01,2,80,5,0,,,
1864,ゾンビスローター,abbey01,2,70,5,0,,,
1866,ヘルプードル,abbey01,2,60,5,0,,,
1870,ネクロマンサー,abbey02,2,240,5,0,,,
1864,ゾンビスローター,abbey02,2,70,5,0,,,
1865,ラギッドゾンビ,abbey02,2,35,5,0,,,
1869,フレームスカル,abbey02,2,21,5,0,,,
1871,堕ちた大神官ヒバム,abbey02,2,1,7200,3600,,,
1864,ゾンビスローター,abbey02,3,,0,0,1870,,
1868,バンシー(取巻き),abbey02,3,,0,0,1871,,
3082,強化ネクロマンサー,abbey03,2,110,5,0,,,
3079,強化バンシーマスター,abbey03,2,30,5,0,,,
3081,強化ゾンビスローター,abbey03,2,30,5,0,,,
3076,強化ヘルプードル,abbey03,2,15,5,0,,,
3077,強化フレームスカル,abbey03,2,15,5,0,,,
3078,強化バンシー,abbey03,2,15,5,0,,,
3080,強化ラギッドゾンビ,abbey03,2,15,5,0,,,
3174,ヘルフライ,abbey03,2,6,600,0,,,
1873,ヴェルゼブブ(変身前),abbey03,2,1,21600,10800,,,
1874,ヴェルゼブブ(変身後),abbey03,2,1,21600,10800,,,
1011,チョンチョン,abbey03,3,,0,0,1091,,
3174,ヘルフライ,abbey03,3,,0,0,1873,,
3174,ヘルフライ,abbey03,3,,0,0,1874,,
1875,トリスタン3世,abbey03,5,1,0,0,召還モンスタ,,
1717,グリーンペロス,abyss_01,2,120,5,0,,,
1716,ブルーオシドス,abyss_01,2,60,5,0,,,
1721,ドラゴンの卵,abyss_01,2,50,5,0,,,
1191,ミミック,abyss_01,2,30,5,0,,,
1715,レッドノーバス,abyss_01,2,20,5,0,,,
1718,イエローノーバス,abyss_01,2,20,5,0,,,
1716,ブルーオシドス,abyss_02,2,95,5,0,,,
1717,グリーンペロス,abyss_02,2,45,5,0,,,
1721,ドラゴンの卵,abyss_02,2,40,5,0,,,
1191,ミミック,abyss_02,2,20,5,0,,,
1699,エンシェントミミック,abyss_02,2,10,5,0,,,
1714,レッドペロス,abyss_02,2,10,5,0,,,
1713,ゴールドオシドス,abyss_03,2,70,5,0,,,
1714,レッドペロス,abyss_03,2,50,5,0,,,
1721,ドラゴンの卵,abyss_03,2,30,5,0,,,
1699,エンシェントミミック,abyss_03,2,20,5,0,,,
1191,ミミック,abyss_03,2,10,5,0,,,
1720,ハイドラランサー,abyss_03,2,3,600,0,,,
1719,データルザウルス,abyss_03,2,1,10800,5400,,,
1756,ハイドラランサー(取巻き),abyss_03,3,,0,0,1719,,
1757,ゴールドオシドス(取巻き),abyss_03,3,,0,0,1720,,
1758,レッドペロス(取巻き),abyss_03,3,,0,0,1720,,
1759,ブルーオシドス(取巻き),abyss_03,3,,0,0,1720,,
1760,グリーンペロス(取巻き),abyss_03,3,,0,0,1720,,
1002,ポリン,ac_prac_01,2,30,5,0,,,
1007,ファブル,ac_prac_01,2,30,5,0,,,
1010,ウィロー,ac_prac_01,2,30,5,0,,,
1011,チョンチョン,ac_prac_01,2,30,5,0,,,
1014,スポア,ac_prac_01,2,30,5,0,,,
1031,ポポリン,ac_prac_01,2,30,5,0,,,
1051,盗蟲,ac_prac_01,2,30,5,0,,,
1107,子デザートウルフ,ac_prac_01,2,30,5,0,,,
1085,赤いきのこ,ac_prac_01,2,30,60,0,,,
1079,青い草,ac_prac_01,2,5,600,0,,,
1024,ワームテール,ac_prac_02,2,20,5,0,,,
1052,ロッカー,ac_prac_02,2,20,5,0,,,
1094,アンバーナイト,ac_prac_02,2,20,5,0,,,
1104,コーコー,ac_prac_02,2,20,5,0,,,
1128,ホルン,ac_prac_02,2,20,5,0,,,
1174,スタイナー,ac_prac_02,2,20,5,0,,,
1167,サベージベベ,ac_prac_03,2,50,5,0,,,
1056,スモーキー,ac_prac_03,2,40,5,0,,,
1057,ヨーヨー,ac_prac_03,2,30,5,0,,,
1103,キャラメル,ac_prac_03,2,30,5,0,,,
1166,サベージ,ac_prac_03,2,20,5,0,,,
1686,オークベイビー,ac_prac_03,2,1,600?,0,,,
1023,オークウォリアー,ac_prac_03,3,,0,0,1686,,
1273,オークレディ,ac_prac_03,3,,0,0,1686,,
1121,ガイアス,ac_prac_04,2,80,5,0,,,
1145,マーティン,ac_prac_04,2,80,5,0,,,
1628,モルデン,ac_prac_04,2,80,5,0,,,
1169,スケルワーカー,ac_prac_04,2,30,60,0,,,
1151,ミスト,ac_prac_04,2,20,60,0,,,
1055,ムカー,ac_prac_05,0,20,0,0,,,
1030,アナコンダク,ac_prac_05,2,30,5,0,,,
1040,ゴーレム,ac_prac_05,2,30,5,0,,,
1127,ホード,ac_prac_05,2,30,5,0,,,
1178,ゼロム,ac_prac_05,2,20,5,0,,,
1047,ペコペコの卵,ac_prac_05,2,5,5,0,,,
1097,蟻の卵(変異種),ac_prac_05,2,5,60,0,,,
1004,ホーネット,ac_spec_01,2,50,5,0,,,
1070,ククレ,ac_spec_01,2,30,5,0,,,
1018,クリーミー,ac_spec_01,2,20,5,0,,,
1020,マンドラゴラ,ac_spec_01,2,20,5,0,,,
1118,フローラ,ac_spec_01,2,20,5,0,,,
1068,ヒドラ,ac_spec_01,2,10,5,0,,,
1277,天下大将軍,ac_spec_01,2,10,5,0,,,
1368,ジオグラファー,ac_spec_01,2,10,5,0,,,
1780,マスキプラー,ac_spec_01,2,10,5,0,,,
1410,人面桃樹,ac_spec_01,2,5,60,0,,,
1781,ドロセラ,ac_spec_01,2,1,170,0,,,
1064,メガロドン,ac_spec_02,2,20,5,0,,,
1076,スケルトン,ac_spec_02,2,20,5,0,,,
1016,アーチャースケルトン,ac_spec_02,2,10,5,0,,,
1028,ソルジャースケルトン,ac_spec_02,2,10,5,0,,,
1071,パイレーツスケル,ac_spec_02,2,10,5,0,,,
1152,オークスケルトン,ac_spec_02,2,10,5,0,,,
1169,スケルワーカー,ac_spec_02,2,10,5,0,,,
1403,銃奇兵,ac_spec_02,2,5,5,0,,,
1196,スケルプリズナー,ac_spec_02,2,2,5,0,,,
1165,サンドマン,ac_spec_03,2,30,5,0,,,
1175,タロウ,ac_spec_03,2,30,5,0,,,
1207,スティング,ac_spec_03,2,30,5,0,,,
1619,ポルセリオ,ac_spec_03,2,30,5,0,,,
1199,パンク,ac_spec_03,2,15,5,0,,,
1253,ガーゴイル,ac_spec_03,2,?,5,0,,,
1005,ファミリアー,airplane_01,2.5,?,0,0,,0,甲板：イズルードに向かう際、不定期で襲撃発生
1042,スチールチョンチョン,airplane_01,2.5,?,0,0,,0,甲板：イズルードに向かう際、不定期で襲撃発生
1049,ピッキ,airplane_01,2.5,?,0,0,,0,甲板：イズルードに向かう際、不定期で襲撃発生
1392,ロータージャイロ,airplane_01,2.5,?,0,0,,0,甲板：イズルードに向かう際、不定期で襲撃発生
1632,グレムリン,airplane_01,2.5,?,0,0,,0,甲板：イズルードに向かう際、不定期で襲撃発生
1633,ビホルダー,airplane_01,2.5,?,0,0,,0,甲板：イズルードに向かう際、不定期で襲撃発生
1592,チンピラ(イベント),airplane_01,2.5,3,0,0,,1,船内：レッケンベル運送進行時のみ
1261,ワイルドローズ,alberta,2,1,7200,0,,,
1215,ステムワーム,alde_dun01,2,100,5,0,,,
1101,バフォメット.Jr,alde_dun01,2,50,5,0,,,
1111,ドレインリアー,alde_dun01,2,50,5,0,,,
1213,ハイオーク,alde_dun02,2,140,5,0,,,
1023,オークウォリアー,alde_dun02,2,30,5,0,,,
1189,オークアーチャー,alde_dun02,2,20,5,0,,,
1686,オークベイビー,alde_dun02,2,10,5,0,,,
1087,オークヒーロー,alde_dun02,2,1,21600,0,,,
1190,オークロード,alde_dun02,2,1,28800,0,,,
1439,ハイオーク(取巻き),alde_dun02,3,,0,0,1087,,
1216,ペノメナ,alde_dun03,2,60,30,120,,,
1111,ドレインリアー,alde_dun03,2,50,5,0,,,
1209,クランプ,alde_dun03,2,50,5,0,,,
1102,バースリー,alde_dun04,2,200,5,0,,,
1131,ジョーカー,alde_dun04,2,30,5,0,,,
1179,ウィスパー,alde_dun04,2,20,5,0,,,
1261,ワイルドローズ,aldebaran,2,1,7200,0,,,
1403,銃奇兵,ama_dun01,2,150,5,0,,,
1404,雅人形,ama_dun01,2,150,5,0,,,
1401,カブキ忍者,ama_dun01,2,1,360,0,,,
1406,河童,ama_dun02,2,60,5,0,,,
1402,大口蛙,ama_dun02,2,50,5,0,,,
1129,ホロン,ama_dun02,2,20,5,0,,,
1401,カブキ忍者,ama_dun02,2,2,180,0,,,
1375,一反木綿,ama_dun02,2,1,180,0,,,
1401,カブキ忍者,ama_dun03,2,70,5,0,,,
1405,酒天狗,ama_dun03,2,70,5,0,,,
1375,一反木綿,ama_dun03,2,35,5,0,,,
1492,怨霊武士,ama_dun03,2,1,5460,3600,,,
1560,カブキ忍者(取巻き),ama_dun03,3,,0,0,1492,,
1400,カラ傘,ama_fild01,2,180,5,0,,,
1031,ポポリン,ama_fild01,2,15,5,0,,,
1060,ビッグフット,ama_fild01,2,15,5,0,,,
1068,ヒドラ,ama_fild01,2,14,90,0,,,
1110,ドケビ,ama_test,2.5,10,0,0,,,
1301,アムムト,ama_test,2.5,3,0,0,,,
1110,ドケビ,ama_test,3,,0,0,1301,,
1261,ワイルドローズ,amatsu,2,1,7200,0,,,
1095,アンドレ,anthell01,1,,,0,1097,,
1105,デニーロ,anthell01,1,,,0,1097,,
1160,ピエール,anthell01,1,,,0,1097,,
1097,蟻の卵(変異種),anthell01,2,87,60,0,,,
1095,アンドレ,anthell01,2,80,5,0,,,
1105,デニーロ,anthell01,2,50,5,0,,,
1160,ピエール,anthell01,2,50,5,0,,,
1176,ビタタ,anthell01,2,50,5,0,,,
1111,ドレインリアー,anthell01,2,20,5,0,,,
1780,マスキプラー,anthell02,2,120,5,55,,,
1171,兵隊アンドレ,anthell02,2,50,5,0,,,
1173,兵隊ピエール,anthell02,2,30,5,0,,,
1237,女王直属アンドレ,anthell02,2,25,5,0,1097,,
1238,女王直属ピエール,anthell02,2,15,5,0,1097,,
1172,兵隊デニーロ,anthell02,2,10,5,0,,,
1239,女王直属デニーロ,anthell02,2,10,5,0,1097,,
1289,マヤパープル,anthell02,2,2,7200,3600,,,
1147,マヤー,anthell02,2,1,7200,3600,,,
1194,アクラウス,anthell02,3,,0,0,1289,,
1477,アクラウス(取巻き),anthell02,3,,0,0,1147,,
3402,兵隊デニーロ(取巻き),anthell02,3,,0,0,1239,,
3403,兵隊ピエール(取巻き),anthell02,3,,0,0,1238,,
3404,兵隊アンドレ(取巻き),anthell02,3,,0,0,1237,,
1796,アウノエ,arug_dun01,0,40,0,0,1147,,
1797,ファナト,arug_dun01,0,40,0,0,,,
1974,バンシーマスター,arug_dun01,0,40,0,0,,,
1975,ビホルダーマスター,arug_dun01,0,40,0,0,,,
1980,クブリン,arug_dun01,2,1,28800,0,,,
1587,クラベン,ayo_dun01,0,70,0,0,,,
1586,リーフキャット,ayo_dun01,0,65,0,0,,,
1036,グール,ayo_dun01,0,30,0,0,,,
1179,ウィスパー,ayo_dun01,0,10,0,0,,,
1584,タムラン,ayo_dun02,2,200,5,0,,,
1179,ウィスパー,ayo_dun02,2,20,5,0,,,
1869,フレームスカル,ayo_dun02,2,10,5,0,,,
1583,タオグンカ,ayo_dun02,2,1,?,0,,,
1793,メガリス(取巻き),ayo_dun02,3,1,0,0,1583,,
1056,スモーキー,ayo_fild01,0,30,0,0,1583,,
1057,ヨーヨー,ayo_fild01,0,30,0,0,,,
1104,コーコー,ayo_fild01,0,30,0,0,,,
1586,リーフキャット,ayo_fild01,2,3,3600,0,,,
1080,緑色草,ayo_fild01,4,10,0,0,,,
1586,リーフキャット,ayo_fild02,0,50,0,0,,,
1494,ビートル,ayo_fild02,0,30,0,0,,,
1587,クラベン,ayo_fild02,2,70,5,0,,,
1081,黄色草,ayo_fild02,4,10,0,0,,,
1148,メデューサ,beach_dun,2,120,5,0,,,
1260,ダークフレーム,beach_dun,2,20,5,0,,,
1068,ヒドラ,beach_dun,2,10,30,0,,,
1274,メガリス,beach_dun2,2,140,5,0,,,
1278,スタラクタイトゴーレム,beach_dun2,2,40,5,0,,,
1068,ヒドラ,beach_dun2,2,10,5,0,,,
1064,メガロドン,beach_dun3,2,180,5,0,,,
1034,タラフロッグ,beach_dun3,2,80,5,0,,,
1068,ヒドラ,beach_dun3,2,10,10,0,,,
2132,ポムスパイダー,bif_fild01,2,120,10,0,,,
2133,アングラマンティス,bif_fild01,2,98,10,0,,,
1994,ルシオラヴェスパ,bif_fild01,2,35,10,0,,,
1993,ナーガ,bif_fild01,2,5,10,0,,,
2137,ミミン,bif_fild02,2,70,?,0,,,
2136,リトルファートゥム,bif_fild02,2,40,?,0,,,
1989,ヒルスリオン,bif_fild02,2,30,?,0,,,
2134,パルス,bif_fild02,2,30,?,0,,,
1992,コルヌス,bif_fild02,2,20,?,0,,,
2132,ポムスパイダー,bif_fild02,2,5,?,0,,,
2133,アングラマンティス,bif_fild02,2,5,?,0,,,
2069,イアラ,bra_dun01,2,100,5,0,,,
1068,ヒドラ,bra_dun01,2,60,5,0,,,
2070,ピラニア,bra_dun01,2,60,5,0,,,
1034,タラフロッグ,bra_dun01,2,50,5,0,,,
1070,ククレ,bra_dun01,2,40,5,0,,,
1084,黒いきのこ,bra_dun01,4,5,120,0,,,
2071,首なしラバ,bra_dun02,2,90,5,0,,,
1068,ヒドラ,bra_dun02,2,20,5,0,,,
2069,イアラ,bra_dun02,2,20,5,0,,,
2070,ピラニア,bra_dun02,2,10,5,0,,,
2068,ボイタタ,bra_dun02,2,1,7200,0,,,
2070,ピラニア,bra_dun02,3,1,0,0,2068,,
1085,赤いきのこ,bra_dun02,4,5,120,0,,,
1083,輝く草,bra_dun02,4,1,1800,0,,,
2074,クルピラ,bra_fild01,2,50,5,0,,,
2073,トゥカン,bra_fild01,2,40,5,0,,,
2072,ジャガー,bra_fild01,2,35,5,0,,,
1110,ドケビ,bra_fild01,2,20,5,0,,,
1166,サベージ,bra_fild01,2,10,5,0,,,
1085,赤いきのこ,bra_fild01,4,5,120,0,,,
2081,変なヒドラ,brasilis,2,18,5,0,,,
1199,パンク,c_tower1,2,250,5,0,,,
1195,ライドワード,c_tower1,2,4,3600,0,,,
1378,デーモンパンク,c_tower1,2,4,3600,0,,,
1270,時計塔管理者,c_tower1,2,2,3600,0,,,
2919,ネオパンク,c_tower1_,2,450,?,0,,,
2478,呪われた本,c_tower1_,2,2,?,0,,,
2479,呪われた箱,c_tower1_,2,2,?,0,,,
2918,タイムキーパー,c_tower1_,2,1,?,0,,,
1269,クロック,c_tower2,2,100,5,0,,,
1016,アーチャースケルトン,c_tower2,2,20,3600,0,,,
1109,デビルチ,c_tower2,2,11,3600,0,,,
1195,ライドワード,c_tower2,2,10,1800,0,,,
1378,デーモンパンク,c_tower2,2,10,1800,0,,,
1191,ミミック,c_tower2,2,5,1800,0,,,
1270,時計塔管理者,c_tower2,2,3,1800,0,,,
1377,エルダー,c_tower2,2,2,3600,0,,,
2916,ビッグベン,c_tower2_,2,150,5,0,,,
2919,ネオパンク,c_tower2_,2,25,?,0,,,
2478,呪われた本,c_tower2_,2,11,?,0,,,
2917,ビッグベル,c_tower2_,2,11,?,0,,,
2479,呪われた箱,c_tower2_,2,2,?,0,,,
2920,アークエルダー,c_tower2_,2,2,?,0,,,
2918,タイムキーパー,c_tower2_,2,1,?,0,,,
1193,アラーム,c_tower3,2,180,5,0,,,
1191,ミミック,c_tower3,2,15,900,0,,,
1195,ライドワード,c_tower3,2,15,900,0,,,
1270,時計塔管理者,c_tower3,2,5,900,0,,,
2917,ビッグベル,c_tower3_,2,180,5,0,,,
2478,呪われた本,c_tower3_,2,13,900,0,,,
2479,呪われた箱,c_tower3_,2,13,900,0,,,
2920,アークエルダー,c_tower3_,2,3,?,0,,,
2918,タイムキーパー,c_tower3_,2,1,?,0,,,
1269,クロック,c_tower4,0,25,0,0,,,
1193,アラーム,c_tower4,0,20,0,0,,,
1622,ベアドール,c_tower4,0,5,0,0,,,
1203,ミステルテイン,c_tower4,0,2,0,0,,,
1204,オーガトゥース,c_tower4,0,2,0,0,,,
1205,エクスキューショナー,c_tower4,0,2,0,0,,,
1270,時計塔管理者,c_tower4,0,1,0,0,,,
1195,ライドワード,c_tower4,2,6,360,0,,,
1195,ライドワード,c_tower4,2,5,300,0,,,
1377,エルダー,c_tower4,2,4,600,0,,,
1377,エルダー,c_tower4,2,4,900,0,,,
1195,ライドワード,c_tower4,2,2,240,0,,,
1195,ライドワード,c_tower4,2,2,420,0,,,
1270,時計塔管理者,c_tower4,2,2,1800,0,,,
1132,カーリッツバーグ,c_tower4,2,?,?,0,,,
1219,深淵の騎士,c_tower4,2,?,?,0,,,
2921,オウルヴァイカウント,c_tower4_,2,100,5,0,,,
2920,アークエルダー,c_tower4_,2,100,10,0,,,
2478,呪われた本,c_tower4_,2,20,?,0,,,
1275,アリス,c_tower4_,2,15,?,0,,,
2918,タイムキーパー,c_tower4_,2,5,?,0,,,
3074,タイムホルダー,c_tower4_,2,1,?,0,,,
2923,オウルマーキス,c_tower4_,2,?,?,0,,,
1744,ワイルドローズ(取巻き),c_tower4_,3,?,0,0,,,
2923,オウルマーキス,c_tower4_,3,,0,0,1921,,
1271,アリゲーター,cmd_fild01,0,100,0,0,,,
1031,ポポリン,cmd_fild01,0,30,0,0,,,
1493,ドリアード,cmd_fild01,0,20,0,0,,,
1079,青い草,cmd_fild01,4,6,1800,0,,,
1080,緑色草,cmd_fild01,4,5,1800,0,,,
1083,輝く草,cmd_fild01,4,1,1800,0,,,
1391,ガラパゴ,cmd_fild02,2,50,5,0,,,
1254,レグルロ,cmd_fild02,2,45,5,0,,,
1074,お化け貝,cmd_fild02,2,40,5,0,,,
1317,オットー,cmd_fild02,2,40,5,0,,,
1073,カニ,cmd_fild02,2,20,5,0,,,
1067,カナトウス,cmd_fild02,2,15,5,0,,,
1266,ヒトデ,cmd_fild02,2,10,5,0,,,
1271,アリゲーター,cmd_fild02,2,10,5,0,,,
1500,フェアリーフ,cmd_fild03,2,180,5,0,,,
1031,ポポリン,cmd_fild03,2,20,5,0,,,
1493,ドリアード,cmd_fild03,2,10,5,0,,,
1688,レディータニー,cmd_fild03,2,1,25200,18000,,,
1057,ヨーヨー,cmd_fild03,3,,0,0,1089,,
1214,チョコ,cmd_fild03,3,,0,0,1688,,
1083,輝く草,cmd_fild03,4,3,1800,0,,,
1266,ヒトデ,cmd_fild04,2,45,?,0,,,
1271,アリゲーター,cmd_fild04,2,40,?,0,,,
1254,レグルロ,cmd_fild04,2,40,5,0,,,
1073,カニ,cmd_fild04,2,20,?,0,,,
1074,お化け貝,cmd_fild04,2,20,?,0,,,
1323,シーオッター,cmd_fild04,2,20,?,0,,,
1313,チンピラ,cmd_fild04,2,20,5,0,,,
1127,ホード,cmd_fild06,2,150,5,0,,,
1058,メタルラ,cmd_fild06,2,20,5,0,,,
1116,エギラ,cmd_fild06,2,50,5,0,,,
1113,ドロップス,cmd_fild06,2,10,5,0,,,
1138,白蓮玉,cmd_fild06,2,10,5,0,,,
1081,黄色草,cmd_fild06,4,5,1800,0,,,
1119,フリルドラ,cmd_fild07,2,160,5,0,,,
1073,カニ,cmd_fild07,2,30,5,0,,,
1074,お化け貝,cmd_fild07,2,30,5,0,,,
1266,ヒトデ,cmd_fild07,2,30,5,0,,,
1127,ホード,cmd_fild07,2,10,5,0,,,
1113,ドロップス,cmd_fild07,2,10,5,0,,,
1258,ゴブリンアーチャー,cmd_fild08,2,75,5,0,,,
1282,コボルドアーチャー,cmd_fild08,2,75,5,0,,,
1392,ロータージャイロ,cmd_fild08,2,60,5,0,,,
1280,ゴブリンライダー,cmd_fild08,2,55,5,0,,,
1308,パンツァーゴブリン,cmd_fild08,2,50,5,0,,,
1259,グリフォン,cmd_fild08,2,1,?,0,,,
1081,黄色草,cmd_fild08,4,8,1800,0,,,
1042,スチールチョンチョン,cmd_fild09,2,200,5,0,,,
1138,白蓮玉,cmd_fild09,2,20,5,0,,,
1058,メタルラ,cmd_fild09,2,10,5,0,,,
1113,ドロップス,cmd_fild09,2,10,5,0,,,
1127,ホード,cmd_fild09,2,10,5,0,,,
1091,ドラゴンフライ,cmd_fild09,2,1,3600,0,,,
1011,チョンチョン,cmd_fild09,3,,0,0,1091,,
1261,ワイルドローズ,comodo,2,1,7200,0,,,
2152,デワタドラゴン,dew_dun01,2,80,5,0,,,
1386,スリーパー,dew_dun01,2,40,5,0,,,
1836,マグマリン,dew_dun01,2,20,5,0,,,
2153,極楽鳥,dew_dun01,2,20,5,0,,,
1209,クランプ,dew_dun02,2,100,5,0,,,
2154,バナスパティ,dew_dun02,2,100,5,0,,,
2155,ブトイジョ,dew_dun02,2,100,5,0,,,
2156,レヤック,dew_dun02,2,1,7200,0,,,
2151,アーノルディ,dew_fild01,2,50,5,0,,,
1162,ラフレシア,dew_fild01,2,30,5,0,,,
1271,アリゲーター,dew_fild01,2,20,5,0,,,
2153,極楽鳥,dew_fild01,2,15,5,0,,,
2085,鹿角スカラバ,dic_dun01,1,,,0,2090,,
2086,剛角スカラバ,dic_dun01,1,,,0,2091,,
2083,一角スカラバ,dic_dun01,2,50,5,0,,,
2084,双角スカラバ,dic_dun01,2,50,5,0,,,
2088,一角スカラバの卵,dic_dun01,2,30,5,0,,,
2089,双角スカラバの卵,dic_dun01,2,30,5,0,,,
2090,鹿角スカラバの卵,dic_dun01,2,10,5,0,,,
2091,剛角スカラバの卵,dic_dun01,2,10,5,0,,,
2083,一角スカラバ,dic_dun02,1,,,0,2088,,
2084,双角スカラバ,dic_dun02,1,,,0,2089,,
2085,鹿角スカラバ,dic_dun02,2,90,5,0,,,
2086,剛角スカラバ,dic_dun02,2,90,5,0,,,
2090,鹿角スカラバの卵,dic_dun02,2,30,5,0,,,
2091,剛角スカラバの卵,dic_dun02,2,30,5,0,,,
2088,一角スカラバの卵,dic_dun02,2,10,5,0,,,
2089,双角スカラバの卵,dic_dun02,2,10,5,0,,,
2087,女王スカラバ,dic_dun02,2,1,7200,3600,,,
2144,鹿角スカラバ(取巻き),dic_dun02,3,,7200,0,2087,,
2145,剛角スカラバ(取巻き),dic_dun02,3,,7200,0,2087,,
2161,ヘラクレススカラバ,dic_dun03,1,,,0,2166,,
2162,コーカサススカラバ,dic_dun03,1,,,0,2167,,
2163,レギウススカラバ,dic_dun03,1,,,0,2168,,
2164,アトラススカラバ,dic_dun03,1,,,0,2169,,
2161,ヘラクレススカラバ,dic_dun03,2,75,5,0,,,
2162,コーカサススカラバ,dic_dun03,2,65,5,0,,,
2163,レギウススカラバ,dic_dun03,2,55,5,0,,,
2164,アトラススカラバ,dic_dun03,2,45,5,0,,,
2169,アトラススカラバの卵,dic_dun03,2,45,5,0,,,
2168,レギウススカラバの卵,dic_dun03,2,35,5,0,,,
2167,コーカサススカラバの卵,dic_dun03,2,25,5,0,,,
2166,ヘラクレススカラバの卵,dic_dun03,2,15,5,0,,,
2165,女帝スカラバ,dic_dun03,2,1,10800,5400,,,
1999,センチピード幼虫,dic_fild01,2,150,5,0,,,
1987,センチピード,dic_fild01,2,80,5,0,,,
2092,ドロメデス,dic_fild02,2,100,5,0,,,
2363,メンブリッツ,ecl_fild01,2,30,5,0,,,
2364,ペタル,ecl_fild01,3,,0,0,2363,,
2363,メンブリッツ,ecl_tdun01,2,25,5,0,,,
2364,ペタル,ecl_tdun01,2,2,5,0,,,
2365,チェネレ,ecl_tdun01,2,1,5,0,,,
2366,毀損された古書,ecl_tdun01,2,1,5,0,,,
2367,ヴァッサー・リヒテルン,ecl_tdun01,2,1,5,0,,,
