ID,アイテム名,素材アイテムなし,完成数,手数料,材料ID,材料,個数,where,NPC,座標,名称,前提クエ,備考
19546,[衣装] ヴァルキリーヘルム,0,1,,726,サファイア,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19546,[衣装] ヴァルキリーヘルム,0,1,,728,トパーズ,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19546,[衣装] ヴァルキリーヘルム,0,1,,729,ジルコン,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19546,[衣装] ヴァルキリーヘルム,0,1,,6081,スプレンディッドコイン,50,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,5096,アサシンマスク,1,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,747,水晶鏡,4,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,6395,妖精の魔法の粉,1,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,721,エメラルド,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,723,ルビー,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,726,サファイア,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,728,トパーズ,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,729,ジルコン,10,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
19553,[衣装] アサシンマスク,0,1,,6081,スプレンディッドコイン,50,eclage,複製の専門家パルツ,299-309,,,厳密にはツリー内の(67-39)
28012,猫カタール・ツナ,0,1,,12636,マラン島特産缶詰,50,malangdo,猫武器販売員,154-138,,,
28710,猫短剣・鯵,0,1,,12636,マラン島特産缶詰,50,malangdo,猫武器販売員,154-138,,,
18135,猫弓・蟹,0,1,,12636,マラン島特産缶詰,50,malangdo,猫武器販売員,154-138,,,
28111,猫両手斧・黒鮪,0,1,,12636,マラン島特産缶詰,50,malangdo,猫武器販売員,154-138,,,
21021,猫両手剣・太刀魚,0,1,,12636,マラン島特産缶詰,50,malangdo,猫武器販売員,154-138,,,
2031,猫両手杖・旗魚,0,1,,12636,マラン島特産缶詰,50,malangdo,猫武器販売員,154-138,,,
12637,ダンゴムシパック,0,1,,12636,マラン島特産缶詰,200,malangdo,商人,150-135,,,
12638,スルメイカパック,0,1,,12636,マラン島特産缶詰,200,malangdo,商人,150-135,,,
12639,トビウオパック,0,1,,12636,マラン島特産缶詰,200,malangdo,商人,150-135,,,
12640,星ヒトデパック,0,1,,12636,マラン島特産缶詰,200,malangdo,商人,150-135,,,
2873,猫の手グローブ [1],0,1,,12636,マラン島特産缶詰,200,malangdo,商人,173-145,,,
16015,肉球クラブ [3],0,1,,12636,マラン島特産缶詰,200,malangdo,商人,173-145,,,
2921,器用さのグローブ,0,1,,6081,スプレンディッドコイン,10,eclage,防具商人 ナパラ,299-309,,,厳密にはホームツリー内の(66-95)
2922,幸運のグローブ,0,1,,6081,スプレンディッドコイン,10,eclage,防具商人 ナパラ,299-309,,,厳密にはホームツリー内の(66-95)
2920,体力のグローブ,0,1,,6081,スプレンディッドコイン,10,eclage,防具商人 ナパラ,299-309,,,厳密にはホームツリー内の(66-95)
2917,力のグローブ,0,1,,6081,スプレンディッドコイン,10,eclage,防具商人 ナパラ,299-309,,,厳密にはホームツリー内の(66-95)
2918,知力のグローブ,0,1,,6081,スプレンディッドコイン,10,eclage,防具商人 ナパラ,299-309,,,厳密にはホームツリー内の(66-95)
2919,敏捷のグローブ,0,1,,6081,スプレンディッドコイン,10,eclage,防具商人 ナパラ,299-309,,,厳密にはホームツリー内の(66-95)
12812,スノーフリップ,0,1,,6081,スプレンディッドコイン,5,eclage,薬草商人 フライフィーナ,299-309,,,厳密にはホームツリー内の(33-98)
12813,ピオニーマミー,0,1,,6081,スプレンディッドコイン,5,eclage,薬草商人 フライフィーナ,299-309,,,厳密にはホームツリー内の(33-98)
12814,ぴしゃりハーブ,0,1,,6081,スプレンディッドコイン,1,eclage,薬草商人 フライフィーナ,299-309,,,厳密にはホームツリー内の(33-98)
12815,世界樹のほこり,0,1,,6081,スプレンディッドコイン,1,eclage,薬草商人 フライフィーナ,299-309,,,厳密にはホームツリー内の(33-98)
2775,釣り餌,0,1,,6080,マヌクコイン,40,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
2550,釣り人のマフラー,0,1,,6080,マヌクコイン,80,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
2443,釣り用長靴,0,1,,6080,マヌクコイン,80,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
2764,小さな釣り竿,0,1,,6080,マヌクコイン,120,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
2775,釣り餌,0,1,,6081,スプレンディッドコイン,40,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
2550,釣り人のマフラー,0,1,,6081,スプレンディッドコイン,80,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
2443,釣り用長靴,0,1,,6081,スプレンディッドコイン,80,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
2764,小さな釣り竿,0,1,,6081,スプレンディッドコイン,120,mid_camp,ヘンリークリフォード,66-122,釣り具作成,,材料はいずれか片方のみ
12344,ピンギキュラの果実ジャム,0,3,,6081,スプレンディッドコイン,1,splendide,スプレンディッド商人,198-240,,,"要装備：知恵の王の指輪,厳密には建物内の（110-326）"
12345,ルシオラヴェスパのハチ蜜,0,3,,6081,スプレンディッドコイン,1,splendide,スプレンディッド商人,198-240,,,"要装備：知恵の王の指輪,厳密には建物内の（110-326）"
12349,コルヌスの涙,0,3,,6081,スプレンディッドコイン,1,splendide,スプレンディッド商人,198-240,,,"要装備：知恵の王の指輪,厳密には建物内の（110-326）"
12342,マヌクの豪気,0,3,,6080,マヌクコイン,1,manuk,マヌク商人,311-142,,,"要装備：知恵の王の指輪,厳密には建物内の（110-326）"
12343,マヌクの意思,0,3,,6080,マヌクコイン,1,manuk,マヌク商人,311-142,,,"要装備：知恵の王の指輪,厳密には建物内の（110-326）"
12348,マヌクの信念,0,3,,6080,マヌクコイン,1,manuk,マヌク商人,311-142,,,"要装備：知恵の王の指輪,厳密には建物内の（110-326）"
2843,猛獣の鈴,0,1,,6304,サファ族貢献の証,5,dicastes01,ジャボン,195-54,,,
2463,野生のブーツ,0,1,,6304,サファ族貢献の証,5,dicastes01,ジャボン,195-54,,,
2564,野生の尻尾,0,1,,6304,サファ族貢献の証,5,dicastes01,ジャボン,195-54,,,
12319,ルーンミッドガッツ産おやつ,0,1,,6023,魔力の角,5,mid_camp,リョースン,165-245,おやつ作成,駐屯地の人々,
12320,シュバルツバルド産おやつ,0,1,,6020,銀の毛皮,5,mid_camp,ヒュー,247-255,おやつ作成,駐屯地の人々,
12321,アルナベルツ産おやつ,0,1,,6021,三角帽子,5,mid_camp,ヘンジヌ,222-218,おやつ作成,駐屯地の人々,
15024,モーラの服,0,1,,6380,モーラコイン,1,mora,モーラの服縫製家,105-176,,,
28384,ヒールピアス,0,1,,6803,ギガンテスの破片,10,dali02,助手,93-146,,,
28385,テレポートピアス,0,1,,6803,ギガンテスの破片,10,dali02,助手,93-146,,,
15157,覚醒ローブ [1],0,1,,15121,サラのローブ [1],1,dali02,助手,93-146,,,要精錬値：+9
20773,エクセリオンウィング,0,1,,6961,古びた鉄塊,10,verus04,PLUTO_09,163-219,,,
15128,エクセリオンスーツ,0,1,,6961,古びた鉄塊,10,verus04,PLUTO_09,163-219,,,
6962,古びた燃料タンク,0,1,,6961,古びた鉄塊,5,verus04,屈強な老人,161-222,,,
22073,パワードブーツ,0,1,,6752,チャールストンパーツ,10,verus04,量産型チャールストン,66-109,,,
22074,ガーディアンブースター,0,1,,6752,チャールストンパーツ,10,verus04,量産型チャールストン,66-109,,,
20768,大天使の翼,0,1,500kz,7115,ハーピーの羽,200,morocc,マクスウェル,136-155,,,
20768,大天使の翼,0,1,500kz,6405,極楽鳥の羽,150,morocc,マクスウェル,136-155,,,
20768,大天使の翼,0,1,500kz,6557,華やかな妖精の翼,100,morocc,マクスウェル,136-155,,,
2981,勇者の指輪,0,1,,6684,勇者の証,30,moro_vol,バンズ,198-179,,,厳密にはフレイムケイヴ内の（34-65）
6962,古びた燃料タンク,0,1,,6753,滅亡の証,5,verus04,警備隊長ケスラー,133-212,,,
715,イエロージェムストーン,0,1,,716,レッドジェムストーン,2,payon,ジェード,173-238,,,
716,レッドジェムストーン,0,1,,717,ブルージェムストーン,2,payon,ジェード,173-238,,,
717,ブルージェムストーン,0,1,,715,イエロージェムストーン,2,payon,ジェード,173-238,,,
2185,マジックリフレクター [1],0,1,,6671,ゲフェン魔法大会コイン,900,dali,ゲフェンコイン交換員,92-147,,,
2186,大百科事典改訂版 [1],0,1,,6671,ゲフェン魔法大会コイン,900,dali,ゲフェンコイン交換員,92-147,,,
2963,身体強化リング [1],0,1,,6671,ゲフェン魔法大会コイン,1800,dali,ゲフェンコイン交換員,92-147,,,
2964,魔力増幅リング [1],0,1,,6671,ゲフェン魔法大会コイン,1800,dali,ゲフェンコイン交換員,92-147,,,
15073,アンティマジックスーツ [1],0,1,,6671,ゲフェン魔法大会コイン,1350,dali,ゲフェンコイン交換員,92-147,,,
15074,ゲフェンマジックローブ [1],0,1,,6671,ゲフェン魔法大会コイン,1350,dali,ゲフェンコイン交換員,92-147,,,
22511,フェンリルの呪符,0,1,,6671,ゲフェン魔法大会コイン,20,dali,ゲフェンコイン交換員,92-147,,,
520,ヒナレの葉,0,2,,7515,不思議なメダル,1,hugel,ウェイン,71-83,モンスターレース景品,,
521,アロエの葉,0,2,,7515,不思議なメダル,1,hugel,ウェイン,71-83,モンスターレース景品,,
522,マステラの実,0,1,,7515,不思議なメダル,1,hugel,ウェイン,71-83,モンスターレース景品,,
1061,魔女の星の砂,0,5,,7515,不思議なメダル,1,hugel,ウェイン,71-83,モンスターレース景品,,
545,レッドスリムポーション,0,4,,7515,不思議なメダル,1,hugel,ウェイン,71-83,モンスターレース景品,,
526,ローヤルゼリー,0,1,,7515,不思議なメダル,3,hugel,ウェイン,71-83,モンスターレース景品,,
523,聖水,0,6,,7515,不思議なメダル,3,hugel,ウェイン,71-83,モンスターレース景品,,
12130,菓子包み,0,1,,7515,不思議なメダル,7,hugel,ウェイン,71-83,モンスターレース景品,,
12110,救急箱,0,1,,7515,不思議なメダル,7,hugel,ウェイン,71-83,モンスターレース景品,,
644,プレゼントボックス,0,1,,7515,不思議なメダル,8,hugel,ウェイン,71-83,モンスターレース景品,,
603,古く青い箱,0,1,,7515,不思議なメダル,16,hugel,ウェイン,71-83,モンスターレース景品,,
12105,テイミングプレゼントセット,0,1,,7515,不思議なメダル,25,hugel,ウェイン,71-83,モンスターレース景品,,
617,古い紫色の箱,0,1,,7515,不思議なメダル,42,hugel,ウェイン,71-83,モンスターレース景品,,
12109,ポリンボックス,0,1,,7515,不思議なメダル,59,hugel,ウェイン,71-83,モンスターレース景品,,
16045,パイルバンカーP [3],0,1,,1549,パイルバンカー,1,verus04,量産型チャールストン,63-112,,,
16045,パイルバンカーP [3],0,1,,7354,透明な板(地),10,verus04,量産型チャールストン,63-112,,,
16045,パイルバンカーP [3],0,1,,7358,紋章の欠片(地),50,verus04,量産型チャールストン,63-112,,,
16044,パイルバンカーS [3],0,1,,1549,パイルバンカー,1,verus04,量産型チャールストン,63-112,,,
16044,パイルバンカーS [3],0,1,,7353,透明な板(水),10,verus04,量産型チャールストン,63-112,,,
16044,パイルバンカーS [3],0,1,,7356,紋章の欠片(水),50,verus04,量産型チャールストン,63-112,,,
16046,パイルバンカーT [3],0,1,,1549,パイルバンカー,1,verus04,量産型チャールストン,63-112,,,
16046,パイルバンカーT [3],0,1,,7352,透明な板(風),10,verus04,量産型チャールストン,63-112,,,
16046,パイルバンカーT [3],0,1,,7357,紋章の欠片(風),50,verus04,量産型チャールストン,63-112,,,
28109,トルネードアックス [1],0,1,,1377,ハリケーンフューリー [1],1,verus04,量産型チャールストン,63-112,,,
28109,トルネードアックス [1],0,1,,1307,ウィンドホーク,1,verus04,量産型チャールストン,63-112,,,
28109,トルネードアックス [1],0,1,,7352,透明な板(風),50,verus04,量産型チャールストン,63-112,,,
21020,ギロチンブレード [3],0,1,,1369,ギロチン,1,verus04,量産型チャールストン,63-112,,,
21020,ギロチンブレード [3],0,1,,1132,エッジ,1,verus04,量産型チャールストン,63-112,,,
21020,ギロチンブレード [3],0,1,,7017,執行人の手袋,50,verus04,量産型チャールストン,63-112,,,
4924,魔神の幸運2,0,1,,4923,魔神の幸運1,3,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4925,魔神の幸運3,0,1,,4924,魔神の幸運2,5,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4921,魔神の集中2,0,1,,4920,魔神の集中1,3,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4922,魔神の集中3,0,1,,4921,魔神の集中2,5,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4915,魔神の迅速2,0,1,,4914,魔神の迅速1,3,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4916,魔神の迅速3,0,1,,4915,魔神の迅速2,5,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4918,魔神の体力2,0,1,,4917,魔神の体力1,3,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4919,魔神の体力3,0,1,,4918,魔神の体力2,5,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4912,魔神の知力2,0,1,,4911,魔神の知力1,3,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4913,魔神の知力3,0,1,,4912,魔神の知力2,5,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4909,魔神の腕力2,0,1,,4908,魔神の腕力1,3,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
4910,魔神の腕力3,0,1,,4909,魔神の腕力2,5,moro_vol,チェイコ,198-179,魔神エンチャント,,厳密にはフレイムケイヴ内の（32-73）
973,中和剤,0,1,3kz,971,ディトリミン,1,geffen,モルゲンシュタイン,182-59,,中和剤・混合剤作成,厳密には建物の中の(140-141)
974,混合剤,0,1,4kz,972,カルボーディル,1,geffen,モルゲンシュタイン,182-59,,中和剤・混合剤作成,厳密には建物の中の(140-141)
973,中和剤,0,1,3kz,970,アルコール,1,geffen,モルゲンシュタイン,182-59,,中和剤・混合剤作成,厳密には建物の中の(140-141)
974,混合剤,0,1,4kz,970,アルコール,1,geffen,モルゲンシュタイン,182-59,,中和剤・混合剤作成,厳密には建物の中の(140-141)
973,中和剤,0,1,3kz,713,空きビン,1,geffen,モルゲンシュタイン,182-59,,中和剤・混合剤作成,厳密には建物の中の(140-141)
974,混合剤,0,1,4kz,713,空きビン,1,geffen,モルゲンシュタイン,182-59,,中和剤・混合剤作成,厳密には建物の中の(140-141)
